allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,champExperience,champLevel,championId,championName,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,eligibleForProgression,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,pushPings,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,matchID
0,0,2,0,0,0,1,8315,11,51,Caitlyn,0,5,3,3185,3185,3185,3495,0,4,0,0,0,True,2,0,False,False,False,False,False,True,0,8530,7125,0,BOTTOM,0,0,0,3006,6671,1037,1038,1018,0,3340,13,1,4,BOTTOM,758,3,1,605,944,734,1767,0,0,0,0,0,0,0,2,4,0,88253,10888,5804,19,0,0,CARRY,0,46,16,13,4,3,7,2,4,361,TheChef13,False,100,BOTTOM,6,1315,91803,11622,0,8273,1617,300,156,35,112,2,0,2605,0,702,1,2,3,0,0,10,0,2,0,False,NA1_4573351451
1,5,2,0,0,0,0,6548,10,53,Blitzcrank,0,6,3,74,74,74,7005,0,5,0,0,0,True,10,0,False,False,False,False,False,True,0,4685,3775,0,UTILITY,0,0,0,3859,6665,2055,0,2422,0,3340,13,0,0,BOTTOM,0,0,0,324,4845,2414,2615,0,0,0,0,0,0,0,0,5,0,4868,572,6769,4665,0,0,SUPPORT,0,24,19,20,6,3,14,4,4,361,Arclemon,False,100,UTILITY,21,1315,15545,3292,0,10197,280,0,33,130,80,1,0,5831,304,812,0,0,3,0,0,19,1,1,0,False,NA1_4573351451
0,2,5,0,0,0,2,10598,13,420,Illaoi,0,0,0,5787,14276,5787,17569,0,5,0,0,0,True,0,0,False,False,False,False,False,True,0,8467,6900,0,TOP,0,0,0,2033,3053,6662,1001,0,0,3340,13,1,2,TOP,0,2,1,339,112,59,5622,0,0,0,0,0,0,0,2,6,0,98992,13022,12711,27,0,0,SOLO,0,53,91,15,6,4,4,3,12,95,ILLAKIM,False,200,TOP,2,1315,102924,13081,0,19080,4175,0,125,256,105,1,0,3820,0,745,2,2,3,0,0,3,0,0,0,True,NA1_4573351451
0,5,1,0,0,0,3,11855,14,711,Vex,0,0,7,1934,4283,1934,6262,0,2,0,1,0,True,6,0,False,True,False,False,False,True,1,9124,8125,0,MIDDLE,0,0,0,1056,6655,4645,3020,0,2055,3340,16,3,8,MIDDLE,0,3,2,730,93798,11025,6012,0,0,0,0,0,0,0,4,8,0,12488,1114,5346,3231,0,0,SOLO,0,87,15,28,15,3,4,4,14,88,LebronsBabyMama,False,200,MIDDLE,10,1315,106667,12520,0,12010,1342,0,159,516,67,1,0,380,380,650,0,0,3,0,0,15,3,1,0,True,NA1_4573351451
0,1,8,0,0,0,0,9691,12,523,Aphelios,0,0,2,3903,3903,3903,9458,0,4,0,0,0,True,7,0,False,False,False,False,False,True,0,7873,7850,0,BOTTOM,0,0,0,1055,6671,3006,1037,1018,1038,3363,15,0,0,BOTTOM,372,0,0,561,1920,776,3380,0,0,0,0,0,0,0,1,9,0,69454,9945,9873,5316,0,0,CARRY,0,37,35,0,2,2,7,2,4,136,hVPhilip,False,200,BOTTOM,10,1315,71375,10722,0,13553,4278,258,154,123,94,3,0,0,0,298,1,2,3,0,0,10,1,0,0,True,NA1_4573351451
0,0,5,0,0,0,7,8556,11,555,Pyke,0,4,3,1288,2495,1288,6931,0,2,0,1,0,True,2,0,False,False,False,False,False,True,0,8642,7725,1,UTILITY,0,0,0,3855,6691,3158,3179,3134,0,3364,18,2,10,BOTTOM,0,7,2,439,0,0,2120,0,8,0,0,0,0,0,6,10,0,23922,4986,9214,5294,1,0,SUPPORT,0,44,57,37,12,5,14,3,4,563,Beans N Rice BNR,False,200,UTILITY,17,1315,33569,7242,0,11559,3199,0,31,68,30,1,0,9647,2256,224,0,1,3,0,0,37,1,4,0,True,NA1_4573351451
0,2,7,0,0,0,0,13252,15,24,Jax,0,18,2,3551,9679,3551,17999,0,6,0,0,0,True,12,5,False,False,False,False,False,False,8,10137,9075,0,TOP,0,0,1,3047,6632,3153,1031,0,0,3340,16,1,3,JUNGLE,0,2,1,459,29514,6900,6039,0,4,0,1,0,0,0,0,1,0,59729,6722,11712,3502,0,0,NONE,0,38,80,49,7,3,4,2,12,428,SigBombrero,False,100,TOP,17,1722,95726,13934,0,22504,2948,0,154,61,175,1,0,6483,311,4753,1,1,7,0,0,39,1,4,0,False,NA1_4573318200
0,0,5,0,0,0,0,13525,15,157,Yasuo,0,2,3,3178,11917,3178,32992,0,6,0,0,0,True,0,0,False,False,False,False,False,False,1,12309,11975,0,MIDDLE,0,0,1,2031,6333,0,3006,6673,3031,3340,19,3,8,MIDDLE,649,3,1,723,9385,1413,7449,0,0,0,1,0,0,0,0,3,0,128768,17507,18194,5675,0,0,SOLO,0,200,14,101,7,4,4,4,14,398,BlueRain E,False,100,MIDDLE,18,1722,140432,20583,0,30503,5055,0,172,129,201,1,0,2278,1662,4858,1,1,7,0,0,15,1,0,0,False,NA1_4573318200
0,0,3,0,0,0,0,9115,12,51,Caitlyn,0,6,2,2337,8832,2337,10984,0,10,0,0,1,True,7,0,False,False,False,False,False,False,0,9099,8825,0,BOTTOM,0,0,1,6671,3006,3031,1036,1055,0,3363,17,0,2,BOTTOM,704,0,1,386,1217,831,6632,0,4,0,1,0,0,0,3,4,0,93959,10333,13125,5637,0,0,CARRY,0,37,34,14,4,4,4,4,7,181,Titty Princess,False,100,BOTTOM,17,1722,98328,11749,0,21412,2249,178,156,56,255,2,0,3151,584,1655,1,1,7,0,0,23,1,3,0,False,NA1_4573318200
1,2,12,0,0,0,0,9714,12,16,Soraka,0,0,4,186,1045,186,5788,0,3,0,0,0,True,7,0,False,False,False,False,False,False,0,6832,6250,0,UTILITY,0,0,1,2031,3853,6617,3158,3011,0,3364,22,0,0,BOTTOM,0,0,0,768,9446,2651,4069,0,0,0,1,0,0,0,0,5,0,1740,325,5927,1442,0,0,SUPPORT,0,55,27,30,8,4,4,5,14,682,se7en0ne0ne,False,100,UTILITY,21,1722,12617,4408,1081,10826,14946,11787,13,160,50,5,0,1430,1430,830,0,1,7,0,0,37,2,3,0,False,NA1_4573318200
0,5,7,0,0,0,2,13488,15,2,Olaf,0,0,2,5846,16731,5846,31356,0,4,0,2,0,True,1,0,False,False,False,False,False,False,1,11976,10350,0,TOP,0,1,0,1037,6631,3047,3044,1028,6333,3364,18,3,7,TOP,0,3,2,510,0,0,5733,0,19,0,0,1,0,0,2,6,0,118740,14838,10959,1401,0,0,SOLO,0,101,25,58,8,6,6,4,4,170,DRAGONS RAGE ,False,200,TOP,18,1722,139833,21380,0,19683,7647,0,147,405,129,1,0,21093,6542,2990,2,4,3,0,0,17,1,0,0,True,NA1_4573318200
1,1,13,0,0,0,0,12496,14,32,Amumu,0,1,3,370,23313,370,28738,0,5,0,1,3,True,4,2,False,False,False,False,False,False,0,9551,8750,0,JUNGLE,0,0,0,6667,4637,2055,3076,3047,0,3364,20,1,3,JUNGLE,4,3,2,720,105460,12474,9172,1,124,0,0,1,0,0,18,7,0,21219,745,18860,3634,0,0,NONE,0,53,89,89,8,16,11,4,4,561,Kenshiroramasama,False,200,JUNGLE,44,1722,168497,15097,0,28399,12621,757,17,132,173,4,0,41818,1876,366,0,1,3,0,0,21,2,4,0,True,NA1_4573318200
0,0,5,2,0,0,0,14848,16,18,Tristana,0,7,1,9558,10995,9558,18295,0,8,0,2,0,True,9,0,False,True,False,True,False,False,0,14404,13585,0,MIDDLE,1,1,0,3026,6671,3094,3006,3095,1053,3340,22,3,14,MIDDLE,487,7,2,361,25982,5592,7736,0,6,0,0,0,0,0,0,8,0,109026,27578,15963,5675,1,0,SOLO,0,52,51,46,9,5,4,6,14,249,Mahiana,False,200,MIDDLE,14,1722,137600,35032,0,25402,5354,0,151,127,193,1,0,2591,1861,1701,2,3,3,0,0,21,1,4,0,True,NA1_4573318200
0,0,9,0,0,0,2,12391,14,67,Vayne,0,8,14,2661,10329,2661,8291,0,3,0,0,0,True,5,0,False,False,False,False,False,False,0,10185,9025,0,BOTTOM,0,1,0,3006,6673,3124,3082,1028,2055,3363,36,2,4,BOTTOM,1567,2,1,971,0,0,3443,0,16,1,0,1,0,0,11,9,0,77343,7067,7911,4654,0,0,CARRY,0,125,0,15,7,1,1,4,4,607,snoopyisxiong,False,200,BOTTOM,7,1722,93386,10238,0,11426,3693,0,150,10,107,1,0,16043,3170,72,3,4,3,0,0,25,3,0,0,True,NA1_4573318200
0,0,8,1,0,0,2,8664,12,63,Brand,0,2,8,747,12971,747,4216,0,3,0,0,0,True,3,3,False,False,False,False,False,False,0,7353,6500,1,UTILITY,0,1,0,3853,6653,0,3020,1028,1026,3364,21,1,3,BOTTOM,0,2,1,624,38998,14890,2904,0,0,0,0,1,0,0,3,10,0,1867,43,5732,1116,0,0,SUPPORT,0,49,66,29,8,4,4,5,14,344,Rae Lil Eggroll,False,200,UTILITY,14,1722,45890,16186,0,8862,997,0,16,36,79,1,0,5025,1253,226,0,2,3,0,0,84,6,9,0,True,NA1_4573318200
0,2,2,0,0,0,1,11204,13,223,TahmKench,0,2,1,4436,17582,4436,23746,0,3,0,0,0,True,2,0,False,False,False,True,False,True,0,8879,7800,0,TOP,0,1,0,2033,3084,1054,3068,3009,0,3363,12,1,6,TOP,0,3,1,521,52152,12945,3170,0,8,0,0,0,0,0,0,1,0,23786,4644,19494,5634,0,0,SOLO,0,113,20,13,11,2,4,3,12,520,Sexy Papi,False,100,TOP,34,1384,83776,17590,0,25788,6748,0,99,288,93,1,0,7837,0,3123,1,2,1,0,0,16,0,0,0,True,NA1_4573279696
0,1,3,2,0,0,6,11376,13,711,Vex,0,1,8,4820,5805,4820,8250,0,2,0,1,0,True,4,0,False,False,False,False,False,True,0,11119,10100,0,MIDDLE,1,1,0,6655,4645,3145,3020,1056,3108,3340,24,2,12,MIDDLE,0,6,2,519,84864,15720,3028,0,0,0,0,0,0,0,4,3,0,7697,804,7850,5680,1,0,SOLO,0,87,29,42,22,3,14,4,4,488,CLAP SUM CHEEKS,False,100,MIDDLE,25,1384,107064,16802,0,11306,1275,0,136,379,56,1,0,14502,277,427,2,3,1,0,0,24,4,0,0,True,NA1_4573279696
0,0,11,0,0,0,1,9397,12,202,Jhin,0,1,1,2903,5575,2903,6666,0,3,0,1,0,True,0,0,False,True,False,False,False,True,0,10607,9550,0,BOTTOM,0,1,0,1055,6671,3009,3031,3086,1042,3363,17,2,11,BOTTOM,1201,7,2,738,2205,1775,5237,0,4,0,0,0,0,0,0,4,0,96065,14388,7887,536,0,0,CARRY,0,64,43,12,23,2,4,3,7,508,Eldergone,False,100,BOTTOM,23,1384,98539,16287,0,13943,5747,492,125,55,64,3,0,268,124,818,2,4,1,0,0,8,0,1,0,True,NA1_4573279696
0,1,18,0,0,0,6,9412,12,99,Lux,0,0,8,2419,4278,2419,5210,0,0,0,0,0,True,0,1,True,False,False,False,False,True,0,9265,7900,0,UTILITY,0,1,0,6655,3145,2055,3853,3041,3020,3364,19,1,6,BOTTOM,0,6,1,0,40979,19001,2979,0,4,0,0,0,0,0,0,5,0,5265,1241,4327,4803,0,0,SUPPORT,0,35,25,112,9,4,4,2,3,211,Urano M,False,100,UTILITY,42,1384,46244,20242,2534,7387,374,0,30,167,0,1,0,0,0,81,1,3,1,0,0,47,6,3,0,True,NA1_4573279696
0,4,1,0,0,0,0,10228,13,2,Olaf,0,0,6,2072,3647,2072,21516,0,7,0,0,0,True,0,0,False,False,False,False,False,True,0,8693,8350,0,TOP,0,0,1,1054,3153,3111,3084,0,0,3340,22,1,3,TOP,0,2,1,282,104,104,12831,0,0,0,0,0,0,0,0,6,0,78691,13133,9627,5637,0,0,SOLO,0,65,29,32,7,5,14,4,6,451,x Godric x,False,200,TOP,11,1384,92457,16722,0,22537,4139,0,130,219,179,1,0,13660,3483,78,1,1,6,0,0,3,0,0,0,False,NA1_4573279696
0,0,4,0,0,0,0,8036,11,77,Udyr,0,1,3,0,9332,0,18799,0,6,0,0,0,True,2,1,False,False,False,False,False,True,0,6367,5875,0,JUNGLE,0,0,1,1028,1033,3067,3009,1103,4637,3340,14,0,1,JUNGLE,0,0,1,470,39815,4848,12342,0,84,0,0,0,0,0,0,7,0,27851,1708,17225,898,0,0,NONE,0,16,38,38,64,3,4,10,11,349,Ace Gentry,False,200,JUNGLE,19,1384,97315,7106,0,30032,11452,0,18,899,118,1,0,29647,549,463,0,0,6,0,0,19,1,4,0,False,NA1_4573279696
0,0,1,0,0,0,0,8179,11,246,Qiyana,0,1,1,0,0,0,5948,0,6,0,0,0,True,0,0,False,False,False,False,False,True,0,6839,6475,0,MIDDLE,0,0,1,3134,0,0,3158,3133,6693,3364,17,0,3,MIDDLE,0,0,1,361,2264,324,11923,0,0,0,0,0,0,0,3,8,0,47492,6745,3088,907,1,0,SOLO,0,68,68,26,4,3,14,3,4,42,AOwlNation,False,200,MIDDLE,8,1384,50045,7357,0,15144,812,0,112,21,130,1,0,288,288,132,0,0,6,0,0,7,1,1,0,False,NA1_4573279696
0,0,2,1,0,0,0,8089,11,222,Jinx,0,1,1,1267,1314,1267,5692,0,8,0,0,0,True,20,0,False,False,False,False,False,True,0,7022,6600,0,BOTTOM,0,0,1,1055,6672,3006,2015,1042,1018,3340,16,0,1,BOTTOM,321,0,1,280,2348,637,7784,0,0,0,0,0,0,0,0,9,0,65069,5949,7380,3587,0,0,CARRY,0,70,33,16,4,4,4,5,7,250,Lean King,False,200,BOTTOM,25,1384,74043,6831,0,15164,2720,313,121,53,133,2,0,6625,244,0,0,0,6,0,0,17,0,5,0,False,NA1_4573279696
0,0,2,0,0,0,0,6243,10,101,Xerath,0,0,3,433,433,433,5433,0,11,0,0,0,True,0,11,False,False,False,False,False,True,0,5727,5025,0,UTILITY,0,0,1,2010,2031,3853,3020,6653,0,3364,14,0,1,BOTTOM,0,0,1,246,32662,11329,7020,0,0,0,0,0,0,0,0,10,0,1971,509,8630,4242,0,0,SUPPORT,0,50,36,21,12,3,4,4,14,915,Katajam,False,200,UTILITY,30,1384,35234,12439,0,15650,0,0,29,181,243,0,0,600,600,0,0,0,6,0,0,52,1,9,0,False,NA1_4573279696
2,9,5,2,0,0,0,13460,15,6,Urgot,0,14,3,4115,6402,4115,30148,0,8,0,1,0,True,7,0,False,False,False,False,False,False,0,10136,9500,0,TOP,0,0,0,6662,3076,3047,3071,1011,0,3340,22,1,6,TOP,4,2,2,280,1701,249,9321,0,32,0,0,1,0,0,1,1,0,116510,14409,12429,1212,2,0,SOLO,0,49,121,31,7,4,14,4,4,159,Yakuza Gome,False,100,TOP,23,1765,126709,16399,0,22123,2899,0,109,300,241,1,0,8498,1740,372,1,1,2,0,0,26,0,2,10,True,NA1_4572526885
1,1,14,0,0,0,0,14178,15,64,LeeSin,0,0,4,3416,39399,3416,48211,0,7,2,1,2,True,0,4,False,True,True,False,False,False,0,15474,14325,0,JUNGLE,0,2,0,6630,3026,3074,3111,3071,2055,3340,24,5,13,JUNGLE,0,4,2,512,25825,3194,10634,0,124,0,0,1,0,0,4,2,0,159393,24843,25955,2077,0,0,NONE,0,252,189,121,12,18,11,4,4,44,Astronomical One,False,100,JUNGLE,26,1765,220250,29673,1236,37938,7256,0,53,343,203,1,0,35031,1634,1349,1,6,2,0,0,23,3,3,10,True,NA1_4572526885
0,1,11,0,0,0,2,14721,16,8,Vladimir,0,1,2,5296,7771,5296,15902,0,2,0,3,0,True,10,0,False,False,False,False,False,False,0,12472,11250,0,MIDDLE,1,1,0,1056,4636,1082,3020,3089,3135,3340,13,3,9,MIDDLE,0,4,2,1127,140510,30012,10524,0,13,0,0,1,0,0,10,3,0,14911,921,15784,4474,1,0,SOLO,0,264,8,82,9,3,4,5,6,520,ImagineLegend,False,100,MIDDLE,4,1765,155849,31283,0,27343,26830,0,187,75,91,1,0,427,349,1033,2,5,2,0,0,14,0,3,5,True,NA1_4572526885
0,0,10,0,0,0,1,14657,15,15,Sivir,0,1,4,7617,16251,7617,7632,0,3,1,1,0,True,0,1,True,False,False,True,False,False,0,13699,12475,0,BOTTOM,2,2,0,6672,3006,3046,3031,3035,1018,3363,20,2,10,BOTTOM,578,6,2,944,0,0,6373,0,4,1,0,1,0,0,4,4,0,165099,21294,7891,3797,0,0,CARRY,0,71,51,11,7,1,4,5,7,174,duck9k,False,100,BOTTOM,3,1765,174124,25053,0,14493,3301,1146,213,27,111,4,0,9024,3758,229,4,7,2,0,0,34,1,5,7,True,NA1_4572526885
0,3,17,0,0,0,0,10120,13,101,Xerath,0,1,10,942,3313,942,5015,0,5,3,0,0,True,5,0,True,False,False,False,False,False,0,7838,7260,0,UTILITY,0,2,0,3853,2420,3009,6655,3191,1052,3364,24,0,0,BOTTOM,0,0,0,512,38938,14816,6369,0,0,0,0,0,0,0,7,5,0,2149,333,7379,3377,0,0,SUPPORT,0,58,49,32,26,6,3,6,4,234,THEclamclapper69,False,100,UTILITY,33,1765,41316,15371,0,14105,615,0,27,145,139,1,0,228,221,356,1,2,2,0,0,54,3,6,24,True,NA1_4572526885
0,0,3,1,0,0,3,13714,15,78,Poppy,0,2,2,1469,5954,1469,62708,0,6,2,1,0,True,10,0,False,False,False,False,False,False,4,11345,11200,0,TOP,0,0,3,3143,1028,3084,3075,3047,1033,3363,24,2,9,TOP,38,4,3,562,8989,5601,12687,0,0,0,1,0,0,1,1,6,0,81879,16149,24671,1150,0,0,SOLO,0,107,29,25,10,4,4,3,12,208,ApolloForge,False,200,TOP,63,1765,96154,22173,0,39719,7017,0,139,642,171,1,1,5285,422,2360,0,1,9,0,0,18,2,0,11,False,NA1_4572526885
0,1,7,0,0,0,0,14679,15,711,Vex,0,3,5,2343,2343,2343,15683,0,6,3,0,0,True,0,0,False,False,False,False,False,False,0,13256,12175,0,MIDDLE,0,0,3,3157,6655,3020,3916,4645,1082,3340,19,2,8,MIDDLE,0,3,1,655,156535,24249,6280,0,0,0,1,0,0,0,5,8,0,11708,1437,9050,5212,0,0,SOLO,0,116,38,63,23,5,14,3,4,688,Rainbow Madness,False,200,MIDDLE,34,1765,172356,27111,0,16515,1252,0,221,644,183,1,0,4111,1424,1183,1,1,9,0,0,22,3,3,12,False,NA1_4572526885
0,0,5,0,0,0,0,12369,14,51,Caitlyn,0,0,12,771,1691,771,12206,0,9,2,1,0,True,2,0,False,False,False,False,False,False,0,10567,10000,0,BOTTOM,0,0,3,3006,6671,1042,1055,2015,3031,3363,31,1,5,BOTTOM,776,2,2,574,1553,1237,10220,0,0,0,1,0,0,0,2,9,0,124135,16095,14531,3953,0,0,CARRY,0,43,55,14,5,2,4,5,7,359,Darwin 27,False,200,BOTTOM,19,1765,130832,17377,0,25145,3669,656,182,53,251,3,0,5144,44,393,0,0,9,0,0,23,2,2,10,False,NA1_4572526885
0,2,10,1,0,0,0,9508,12,25,Morgana,0,2,6,0,2307,0,12583,0,10,3,0,0,True,4,1,False,False,False,False,False,False,0,6566,6325,0,UTILITY,0,0,3,3853,3157,3020,0,3802,0,3364,23,0,1,BOTTOM,0,0,1,556,25138,9007,11112,0,0,0,1,0,0,0,6,10,0,2735,437,12577,5118,0,0,SUPPORT,0,44,63,19,5,5,4,6,14,497,I cant play game,False,200,UTILITY,46,1765,30503,10376,710,24052,4134,0,27,77,218,1,0,2630,932,363,0,0,9,0,0,59,3,4,33,False,NA1_4572526885
0,0,2,0,0,0,0,14890,16,897,KSante,0,3,3,3525,3719,3525,44251,0,4,0,0,0,True,9,0,False,True,False,True,False,False,0,11044,10800,0,TOP,0,0,2,3068,6662,3193,3047,1029,0,3363,19,1,3,JUNGLE,0,2,1,1262,15121,2382,14022,0,8,0,1,0,0,0,18,1,0,127483,16139,14867,5526,0,0,NONE,0,210,49,72,12,5,4,4,12,213,The aesthete,False,100,TOP,40,1657,151665,20041,0,30154,3604,0,211,2691,145,1,0,9059,1519,1264,2,2,8,0,0,16,1,3,7,False,NA1_4572477627
0,1,7,2,0,0,0,10974,13,55,Katarina,0,13,4,1774,3206,1774,14491,0,6,0,2,0,True,5,3,False,False,False,False,False,False,0,9298,9950,1,MIDDLE,0,0,2,2421,2031,3115,3020,1082,4633,3340,19,1,6,TOP,0,6,2,629,84061,12504,6447,0,8,0,1,0,0,0,5,3,0,14432,1976,17292,3592,0,0,SOLO,0,80,52,0,11,3,14,3,4,503,Frodo22,False,100,MIDDLE,0,1657,99451,15257,0,24422,3871,0,121,22,211,1,0,957,775,682,0,0,8,0,0,18,0,2,8,False,NA1_4572477627
0,0,4,2,0,0,4,13672,15,18,Tristana,0,4,2,45,933,45,16746,0,1,2,2,0,True,15,0,False,False,False,False,False,False,1,11835,11850,1,BOTTOM,0,0,2,3031,2031,6672,3047,3072,0,3363,17,2,6,BOTTOM,654,4,3,932,25294,1344,2315,0,0,0,1,0,0,0,14,4,0,109687,13193,7331,785,0,0,SOLO,0,28,21,31,7,4,7,4,4,189,Zomz21,False,100,BOTTOM,6,1657,136187,15233,0,10171,1540,518,195,63,32,3,1,1205,695,524,0,0,8,0,0,21,2,2,10,False,NA1_4572477627
0,4,9,0,0,0,0,8627,12,432,Bard,0,10,6,153,639,153,23758,0,10,2,0,0,True,2,0,False,False,False,False,False,False,0,6892,6350,1,UTILITY,0,0,2,3853,3190,1031,3047,3066,1028,3364,21,0,1,MIDDLE,0,0,1,271,12406,5871,4599,0,0,0,1,0,0,0,5,5,0,3596,1506,14875,4652,0,0,SOLO,0,51,49,23,6,4,4,5,14,151,Raposinha usa,False,100,UTILITY,38,1657,16452,7826,491,20425,4957,1747,20,183,262,5,0,448,448,950,0,0,8,0,0,53,2,7,19,False,NA1_4572477627
0,0,7,0,0,0,0,14375,15,36,DrMundo,0,0,4,7339,7339,7339,26039,0,3,2,0,0,True,0,0,False,False,False,False,False,False,0,9815,8700,0,TOP,0,1,0,6660,3084,3047,1029,3075,0,3340,20,0,0,TOP,26,0,0,466,40689,15078,4160,0,0,0,0,0,0,0,2,6,0,103165,6394,21866,4881,0,0,SOLO,0,180,40,90,7,4,4,3,12,40,whotooktheviagra,False,200,TOP,18,1657,143855,21472,0,27882,12326,0,203,668,66,1,0,0,0,1855,2,4,2,0,0,27,2,1,11,True,NA1_4572477627
0,2,9,0,1,0,4,12811,14,19,Warwick,0,4,1,424,33618,424,34853,0,5,0,1,2,True,6,0,False,False,False,False,False,False,0,11494,9400,0,JUNGLE,0,1,0,6665,3748,3047,6660,1029,0,3364,13,2,8,JUNGLE,0,4,2,773,42310,8352,7886,0,108,0,0,1,0,0,15,7,0,71508,4193,22690,5580,0,0,NONE,0,103,18,35,8,4,4,17,11,249,GamerX1234,False,200,JUNGLE,26,1657,148678,13311,0,30874,10250,0,25,165,87,1,0,34858,765,297,1,2,2,0,0,9,0,1,1,True,NA1_4572477627
0,1,12,0,0,0,2,14287,15,157,Yasuo,0,4,2,3055,8445,3055,34294,0,8,1,2,0,True,1,0,False,False,False,False,False,False,1,13771,11775,0,MIDDLE,0,2,0,6673,3031,6333,3006,0,0,3340,19,4,13,MIDDLE,718,3,2,371,7409,2854,7807,0,16,0,0,1,0,0,9,8,0,123618,25973,15136,1162,0,0,SOLO,0,215,14,84,6,6,14,4,4,293,VariantRexx,False,200,MIDDLE,25,1657,150947,30125,0,24761,3282,0,134,87,242,1,0,19919,1298,1817,4,6,2,0,0,19,1,2,9,True,NA1_4572477627
1,2,14,0,0,0,2,12129,14,21,MissFortune,0,0,6,6694,18890,6694,7548,0,3,4,1,1,True,2,2,False,False,False,False,False,False,5,12153,10225,0,BOTTOM,2,2,0,1055,6672,3036,3006,1037,1038,3340,20,2,8,BOTTOM,749,5,2,766,4715,1293,2570,0,4,1,0,1,0,0,7,9,0,113557,20547,9306,5182,0,0,CARRY,0,100,58,35,7,5,7,4,4,451,Dewgongly01,False,200,BOTTOM,6,1657,127659,24829,0,12775,2477,918,160,124,85,3,0,9386,2988,899,1,5,2,0,0,30,4,5,12,True,NA1_4572477627
0,2,20,0,0,0,0,10941,13,888,Renata,0,10,3,232,2921,232,8534,0,6,1,0,0,True,1,2,False,False,False,False,False,False,0,7405,6325,0,UTILITY,0,2,0,0,3853,2065,3158,3504,0,3363,17,0,1,BOTTOM,0,0,1,293,13928,4517,5003,0,0,0,0,1,0,0,1,10,0,4607,833,7036,5409,1,0,SUPPORT,0,36,13,46,8,4,14,4,4,215,Papa P666,False,200,UTILITY,20,1657,20920,7735,3363,14422,0,0,16,118,123,0,0,2384,2384,2381,0,2,2,0,0,31,1,1,18,True,NA1_4572477627
0,0,16,0,0,0,0,16482,17,41,Gangplank,0,0,0,4524,20927,4524,18796,0,7,0,0,0,True,2,0,False,False,False,False,False,False,0,14199,11350,0,TOP,1,2,0,2033,6693,3158,6675,3508,1018,3364,19,2,6,TOP,1169,2,1,758,12619,3944,16887,0,4,1,0,1,0,0,0,1,0,170028,16440,15283,5636,0,0,SOLO,0,188,46,143,9,3,12,3,4,206,BuckeyeAT,False,100,TOP,11,2015,201236,22958,0,33338,9081,0,182,322,284,1,0,18587,2573,1166,3,3,4,0,0,14,0,5,0,True,NA1_4572432728
0,25,21,1,0,0,1,18777,18,20,Nunu,0,0,6,2374,33072,2374,66730,0,3,5,0,3,True,0,0,False,False,False,False,False,False,5,13970,12275,0,JUNGLE,0,1,0,6665,3068,3111,3075,3066,1057,3364,22,1,4,JUNGLE,27,2,1,1055,85506,7176,15295,0,169,0,0,1,0,0,41,2,0,41251,1684,18927,1670,0,0,NONE,0,88,49,273,11,19,11,3,4,134,Warrdd,False,100,JUNGLE,26,2015,270613,10469,0,35273,12269,0,54,530,64,1,0,143852,1609,1050,1,3,4,0,0,17,5,0,6,True,NA1_4572432728
0,0,13,2,1,0,3,18200,17,69,Cassiopeia,0,0,3,4631,15356,4631,11260,0,3,1,0,0,True,12,6,False,False,False,False,False,False,6,12741,11275,0,MIDDLE,0,1,0,6657,3040,3113,3108,3116,1028,3340,25,2,6,MIDDLE,0,3,1,892,94558,15484,7771,0,12,0,0,0,0,0,2,3,0,12298,275,12123,4070,0,0,SOLO,0,134,22,353,8,2,14,4,4,470,iNeedSarahTonin,False,100,MIDDLE,27,2015,109866,16636,0,21904,8220,0,178,283,106,1,0,3009,876,2008,1,3,4,0,0,39,1,4,12,True,NA1_4572432728
